monomer,ontology,eta,lambda
uracil,Nucleotides,0.0,0.329208614638548
uracil,Nucleotides,0.0,0.329208614638548
uracil,Nucleotides,0.0,0.329208614638548
uracil,Nucleotides,0.0,0.329208614638548
uracil,Nucleotides,0.0,0.329208614638548
uracil,Nucleotides,0.0,0.329208614638548
uracil,Nucleotides,0.0,0.329208614638548
uracil,Nucleotides,0.0,0.329208614638548
uracil,Nucleotides,0.0,0.329208614638548
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
uridine,Nucleotides,0.0,0.1182578285065935
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
valine ,Amino acids,0.0,0.14823469517123136
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillic acid,Organic acids,0.0,0.11506699283502106
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
vanillin,Organic acids,0.0,0.11107262971539406
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
xanthine,Nucleotides,0.0,0.3467189469585561
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
linoleic acid,Fatty acids,0.0,0.028765103949172185
